AMC_ID,MF_ID,MF_NAME
49,2718,Nippon India Large Cap Fund
49,350,Nippon India Liquid Fund
49,4299,Nippon India Low Duration Fund
49,1435,Nippon India Money Market Fund
49,12137,Nippon India Multi Asset Allocation Fund
49,1349,Nippon India Multi Cap Fund
49,12192,Nippon India Nifty 50 Value 20 Index Fund
49,13987,Nippon India Nifty 500 Equal Weight Index Fund
49,14004,Nippon India Nifty 500 Momentum 50 Index Fund
49,12754,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund
49,13187,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund
49,13111,Nippon India Nifty Alpha Low Volatility30IndexFund
49,12373,Nippon India Nifty Auto ETF
49,14056,Nippon India Nifty Auto Index Fund
49,13858,Nippon India Nifty Bank Index Fund
49,13230,Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund
49,13562,Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund
49,13226,Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund
49,13859,Nippon India Nifty IT Index Fund
49,12193,Nippon India Nifty Midcap 150 Index Fund
49,11819,Nippon India Nifty Next 50 Junior BeES FoF
49,12257,Nippon India Nifty Pharma ETF
49,14055,Nippon India Nifty Realty Index Fund
49,13206,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund
49,13550,Nippon India Nifty SDL Plus G-Sec - Jun 2029 Maturity 70:30 Index Fund
49,12152,Nippon India Nifty Smallcap 250 Index Fund
49,11262,Nippon India Nivesh Lakshya Fund
49,11682,Nippon India Overnight Fund
49,12181,Nippon India Passive Flexicap FoF
49,1151,Nippon India Pharma Fund
49,1139,Nippon India Power & Infra Fund
49,3382,Nippon India Quant Fund
49,9097,Nippon India Retirement Fund- Income Generation Scheme
49,9096,Nippon India Retirement Fund- Wealth Creation Scheme
49,730,Nippon India Short Term Fund
49,12693,Nippon India Silver ETF
49,12694,Nippon India Silver ETF FOF
49,4761,Nippon India Small Cap Fund
49,8471,Nippon India Strategic Debt Fund (Number of Segregated Portfolios - 2)
49,12339,Nippon India Taiwan Equity Fund
49,11228,Nippon India Ultra Short Duration Fund (Number of Segregated Portfolio -1)
49,9329,Nippon India US Equity Opportunities Fund
49,1428,Nippon India Value Fund
49,140,Nippon India Vision Fund
49,6795,Nippon India Yearly Interval Fund - Series 1
49,3429,R* Shares Banking ETF
49,2961,R*Shares Gold ETF
49,7594,R*Shares Nifty ETF
49,9053,Reliance Capital Builder Fund II - Series B
49,9149,Reliance Capital Builder Fund II - Series C
49,9018,Reliance Capital Builder Fund II- Series A
49,9309,Reliance Capital Builder Fund III - Series A (3 years)
49,9463,Reliance Capital Builder Fund III- Series B
49,11097,Reliance Capital Builder Fund IV - Series E
49,8572,Reliance Capital Builder Fund- Series A
49,8611,Reliance Capital Builder Fund- Series B
49,8665,Reliance Capital Builder Fund- Series C
49,7593,Reliance Close Ended Equity Fund - Series A
49,7709,Reliance Close Ended Equity Fund - Series B
49,8387,Reliance Close Ended Equity Fund II- Series A
49,5279,Reliance Dual Advantage Fixed Tenure Fund - I - Plan I
49,5280,Reliance Dual Advantage Fixed Tenure Fund - I - Plan J
49,5281,Reliance Dual Advantage Fixed Tenure Fund - I - Plan K
49,5282,Reliance Dual Advantage Fixed Tenure Fund - I - Plan L
49,6072,Reliance Dual Advantage Fixed Tenure Fund - II - Plan A
49,4670,Reliance Dual Advantage Fixed Tenure Fund - Plan A
49,4831,Reliance Dual Advantage Fixed Tenure Fund - Plan B
49,4827,Reliance Dual Advantage Fixed Tenure Fund - Plan I
49,6180,Reliance Dual Advantage Fixed Tenure Fund II - Plan B
49,6308,Reliance Dual Advantage Fixed Tenure Fund II - Plan C
49,6454,Reliance Dual Advantage Fixed Tenure Fund II - Plan D
49,6517,Reliance Dual Advantage Fixed Tenure Fund II - Plan E
49,6357,Reliance Dual Advantage Fixed Tenure Fund II - Plan G
49,6470,Reliance Dual Advantage Fixed Tenure Fund II - Plan H
49,6843,Reliance Dual Advantage Fixed Tenure Fund III - Plan A
49,7057,Reliance Dual Advantage Fixed Tenure Fund III - Plan B
49,7100,Reliance Dual Advantage Fixed Tenure Fund III - Plan C
49,7132,Reliance Dual Advantage Fixed Tenure Fund III - Plan D
49,7165,Reliance Dual Advantage Fixed Tenure Fund IV - Plan A
49,7264,Reliance Dual Advantage Fixed Tenure Fund IV - Plan B
49,7430,Reliance Dual Advantage Fixed Tenure Fund IV - Plan C
49,7521,Reliance Dual Advantage Fixed Tenure Fund IV - Plan D
49,7675,Reliance Dual Advantage Fixed Tenure Fund IV - Plan E
49,9580,Reliance Dual Advantage Fixed Tenure Fund IX- Plan A
49,9636,Reliance Dual Advantage Fixed Tenure Fund IX- Plan B
49,10401,Reliance Dual Advantage Fixed Tenure Fund IX- Plan C
49,7885,Reliance Dual Advantage Fixed Tenure Fund V - Plan A
49,7957,Reliance Dual Advantage Fixed Tenure Fund V - Plan B
49,8001,Reliance Dual Advantage Fixed Tenure Fund V - Plan C
49,8123,Reliance Dual Advantage Fixed Tenure Fund V - Plan E
49,8220,Reliance Dual Advantage Fixed Tenure Fund V - Plan F
49,8273,Reliance Dual Advantage Fixed Tenure Fund V- Plan G
49,8416,Reliance Dual Advantage Fixed Tenure Fund V- Plan H
49,8567,Reliance Dual Advantage Fixed Tenure Fund VI- Plan A
49,8612,Reliance Dual Advantage Fixed Tenure Fund VI- Plan B
49,8670,Reliance Dual Advantage Fixed Tenure Fund VI- Plan C
49,8680,Reliance Dual Advantage Fixed Tenure Fund VI- Plan D
49,8700,Reliance Dual Advantage Fixed Tenure Fund VI- Plan E
49,8955,Reliance Dual Advantage Fixed Tenure Fund VI- Plan F
49,9051,Reliance Dual Advantage Fixed Tenure Fund VII - Plan B
49,9002,Reliance Dual Advantage Fixed Tenure Fund VII- Plan A
49,9089,Reliance Dual Advantage Fixed Tenure Fund VII- Plan C
49,9168,Reliance Dual Advantage Fixed Tenure Fund VII- Plan D
49,9247,Reliance Dual Advantage Fixed Tenure Fund VII- Plan E
49,9352,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan A
49,9380,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan B
49,9422,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan C
49,3280,Reliance Equity Linked Saving Fund - Series I
49,1931,Reliance Fixed Horizo Fund-I- Annual Plan Series-II
49,3767,Reliance Fixed Horizon Fund - IX - Series 10
49,3736,Reliance Fixed Horizon Fund - IX - Series 2
49,3893,Reliance Fixed Horizon Fund - IX - Series 6
49,3287,Reliance Fixed Horizon Fund - IX Series 1
49,3288,Reliance Fixed Horizon Fund - IX Series 5
49,3289,Reliance Fixed Horizon Fund - IX Series 9
49,3200,Reliance Fixed Horizon Fund - VI - Series 2
49,3305,Reliance Fixed Horizon Fund - VI Series 3
49,3132,Reliance Fixed Horizon Fund - VII - Series 1
49,3205,Reliance Fixed Horizon Fund - VII - Series 2
49,3317,Reliance Fixed Horizon Fund - VII Series 6
49,3439,Reliance Fixed Horizon Fund - VIII - Series 11
49,3703,Reliance Fixed Horizon Fund - VIII - Series 12
49,3422,Reliance Fixed Horizon Fund - VIII - Series 4
49,3454,Reliance Fixed Horizon Fund - VIII - Series 5
49,3684,Reliance Fixed Horizon Fund - VIII - Series 6
49,3680,Reliance Fixed Horizon Fund - VIII - Series 7
49,3682,Reliance Fixed Horizon Fund - VIII - Series 8
49,3744,Reliance Fixed Horizon Fund - VIII - Series 9
49,3339,Reliance Fixed Horizon Fund - VIII Series 1
49,3369,Reliance Fixed Horizon Fund - VIII Series 10
49,3367,Reliance Fixed Horizon Fund - VIII Series 2
49,3377,Reliance Fixed Horizon Fund - VIII Series 3
49,3821,Reliance Fixed Horizon Fund - X - Series 1
49,3842,Reliance Fixed Horizon Fund - X - Series 13
49,3865,Reliance Fixed Horizon Fund - X - Series 14
49,3920,Reliance Fixed Horizon Fund - X - Series 15
49,3864,Reliance Fixed Horizon Fund - X - Series 2
49,3985,Reliance Fixed Horizon Fund - X - Series 3
49,3991,Reliance Fixed Horizon Fund - X - Series 4
49,3992,Reliance Fixed Horizon Fund - X - Series 5
49,4044,Reliance Fixed Horizon Fund - X - Series 7
49,4092,Reliance Fixed Horizon Fund - X - Series 8
49,4091,Reliance Fixed Horizon Fund - XI - Series 1
49,4247,Reliance Fixed Horizon Fund - XI - Series 2
49,4325,Reliance Fixed Horizon Fund - XII - Series  4
49,4344,Reliance Fixed Horizon Fund - XII - Series  5
49,4045,Reliance Fixed Horizon Fund - XII - Series 13
49,4242,Reliance Fixed Horizon Fund - XII - Series 14
49,4241,Reliance Fixed Horizon Fund - XII - Series 2
49,4319,Reliance Fixed Horizon Fund - XII - Series 3
49,4398,Reliance Fixed Horizon Fund - XIII - Series  1
49,4421,Reliance Fixed Horizon Fund - XIII - Series 2
49,4435,Reliance Fixed Horizon Fund - XIII - Series 3
49,4399,Reliance Fixed Horizon Fund - XIII - Series 4
49,4431,Reliance Fixed Horizon Fund - XIII - Series 5
49,4436,Reliance Fixed Horizon Fund - XIII - Series 6
49,4573,Reliance Fixed Horizon Fund - XIV - Series 1
49,4672,Reliance Fixed Horizon Fund - XIV - Series 10
49,4591,Reliance Fixed Horizon Fund - XIV - Series 2
49,4592,Reliance Fixed Horizon Fund - XIV - Series 3
49,4645,Reliance Fixed Horizon Fund - XIV - Series 5
49,4625,Reliance Fixed Horizon Fund - XIV - Series 7
49,4644,Reliance Fixed Horizon Fund - XIV - Series 8
49,4650,Reliance Fixed Horizon Fund - XIV - Series 9
49,4634,Reliance Fixed Horizon Fund - XIV-Series 4
49,5222,Reliance Fixed Horizon Fund - XIX - Series 1
49,5296,Reliance Fixed Horizon Fund - XIX - Series 10
49,5300,Reliance Fixed Horizon Fund - XIX - Series 11
49,5396,Reliance Fixed Horizon Fund - XIX - Series 12
49,5297,Reliance Fixed Horizon Fund - XIX - Series 13
49,5391,Reliance Fixed Horizon Fund - XIX - Series 19
49,5232,Reliance Fixed Horizon Fund - XIX - Series 2
49,5436,Reliance Fixed Horizon Fund - XIX - Series 20
49,5503,Reliance Fixed Horizon Fund - XIX - Series 21
49,5581,Reliance Fixed Horizon Fund - XIX - Series 22
49,5392,Reliance Fixed Horizon Fund - XIX - Series 3
49,5410,Reliance Fixed Horizon Fund - XIX - Series 4
49,5435,Reliance Fixed Horizon Fund - XIX - Series 5
49,5526,Reliance Fixed Horizon Fund - XIX - Series 6
49,5233,Reliance Fixed Horizon Fund - XIX - Series 7
49,5271,Reliance Fixed Horizon Fund - XIX - Series 8
49,5295,Reliance Fixed Horizon Fund - XIX - Series 9
49,12013,Reliance Fixed Horizon Fund - XLI - Series 13
49,11861,Reliance Fixed Horizon Fund - XLI - Series 2
49,11882,Reliance Fixed Horizon Fund - XLI - Series 3
49,11904,Reliance Fixed Horizon Fund - XLI - Series 5
49,11917,Reliance Fixed Horizon Fund - XLI - Series 6
49,11918,Reliance Fixed Horizon Fund - XLI - Series 7
49,11927,Reliance Fixed Horizon Fund - XLI - Series 9
49,4712,Reliance Fixed Horizon Fund - XV - Series 1
49,4747,Reliance Fixed Horizon Fund - XV - Series 2
49,4760,Reliance Fixed Horizon Fund - XV - Series 3
49,4664,Reliance Fixed Horizon Fund - XV - Series 4
49,4718,Reliance Fixed Horizon Fund - XV - Series 5
49,4727,Reliance Fixed Horizon Fund - XV - Series 6
49,4765,Reliance Fixed Horizon Fund - XV - Series 7
49,4777,Reliance Fixed Horizon Fund - XV - Series 8
49,4812,Reliance Fixed Horizon Fund - XV - Series 9
49,4826,Reliance Fixed Horizon Fund - XVI - Series 1
49,4860,Reliance Fixed Horizon Fund - XVI - Series 2
49,5008,Reliance Fixed Horizon Fund - XVI - Series 3
49,5021,Reliance Fixed Horizon Fund - XVI - Series 4
49,5029,Reliance Fixed Horizon Fund - XVI - Series 5
49,5043,Reliance Fixed Horizon Fund - XVI - Series 6
49,4817,Reliance Fixed Horizon Fund - XVI - Series 7
49,4859,Reliance Fixed Horizon Fund - XVI - Series 8
49,5047,Reliance Fixed Horizon Fund - XVII - Series 1
49,5098,Reliance Fixed Horizon Fund - XVII - Series 13
49,5071,Reliance Fixed Horizon Fund - XVII - Series 2
49,5083,Reliance Fixed Horizon Fund - XVII - Series 3
49,5084,Reliance Fixed Horizon Fund - XVII - Series 4
49,5096,Reliance Fixed Horizon Fund - XVII - Series 5
49,5097,Reliance Fixed Horizon Fund - XVII - Series 6
49,5126,Reliance Fixed Horizon Fund - XVII - Series 7
49,5100,Reliance Fixed Horizon Fund - XVIII - Series 1
49,5388,Reliance Fixed Horizon Fund - XVIII - Series 10
49,5432,Reliance Fixed Horizon Fund - XVIII - Series 11
49,5449,Reliance Fixed Horizon Fund - XVIII - Series 12
49,5101,Reliance Fixed Horizon Fund - XVIII - Series 2
49,5191,Reliance Fixed Horizon Fund - XVIII - series 3
49,5235,Reliance Fixed Horizon Fund - XVIII - Series 4
49,5293,Reliance Fixed Horizon Fund - XVIII - Series 5
49,5299,Reliance Fixed Horizon Fund - XVIII - Series 6
49,5319,Reliance Fixed Horizon Fund - XVIII - Series 7
49,5377,Reliance Fixed Horizon Fund - XVIII - Series 8
49,5381,Reliance Fixed Horizon Fund - XVIII - Series 9
49,5498,Reliance Fixed Horizon Fund - XX - Series 1
49,5643,Reliance Fixed Horizon Fund - XX - Series 11
49,5695,Reliance Fixed Horizon Fund - XX - Series 12
49,5696,Reliance Fixed Horizon Fund - XX - Series 13
49,5746,Reliance Fixed Horizon Fund - XX - Series 14
49,5745,Reliance Fixed Horizon Fund - XX - Series 15
49,5480,Reliance Fixed Horizon Fund - XX - Series 19
49,5504,Reliance Fixed Horizon Fund - XX - Series 2
49,5505,Reliance Fixed Horizon Fund - XX - Series 20
49,5501,Reliance Fixed Horizon Fund - XX - Series 21
49,5556,Reliance Fixed Horizon Fund - XX - Series 22
49,5583,Reliance Fixed Horizon Fund - XX - Series 23
49,5622,Reliance Fixed Horizon Fund - XX - Series 24
49,5584,Reliance Fixed Horizon Fund - XX - Series 3
49,5679,Reliance Fixed Horizon Fund - XX - Series 31
49,5740,Reliance Fixed Horizon Fund - XX - Series 32
49,5642,Reliance Fixed Horizon Fund - XX - Series 4
49,5694,Reliance Fixed Horizon Fund - XX - Series 5
49,5729,Reliance Fixed Horizon Fund - XX - Series 7
49,5747,Reliance Fixed Horizon Fund - XX - Series 8
49,5843,Reliance Fixed Horizon Fund - XXI - Series 1
49,5819,Reliance Fixed Horizon Fund - XXI - Series 13
49,5841,Reliance Fixed Horizon Fund - XXI - Series 15
49,5856,Reliance Fixed Horizon Fund - XXI - Series 16
49,6159,Reliance Fixed Horizon Fund - XXI - Series 18
49,5877,Reliance Fixed Horizon Fund - XXI - Series 2
49,5904,Reliance Fixed Horizon Fund - XXI - Series 20
49,5920,Reliance Fixed Horizon Fund - XXI - Series 21
49,5820,Reliance Fixed Horizon Fund - XXI - Series 25
49,6309,Reliance Fixed Horizon Fund - XXI - Series 26
49,5870,Reliance Fixed Horizon Fund - XXI - Series 29
49,5937,Reliance Fixed Horizon Fund - XXI - Series 3
49,6068,Reliance Fixed Horizon Fund - XXI - Series 30
49,5989,Reliance Fixed Horizon Fund - XXI - Series 5
49,5988,Reliance Fixed Horizon Fund - XXI - Series 6
49,6083,Reliance Fixed Horizon Fund - XXI - Series 8
49,6134,Reliance Fixed Horizon Fund - XXI - Series 9
49,6266,Reliance Fixed Horizon Fund - XXII - Series 1
49,6441,Reliance Fixed Horizon Fund - XXII - Series 10
49,6442,Reliance Fixed Horizon Fund - XXII - Series 11
49,6443,Reliance Fixed Horizon Fund - XXII - Series 12
49,6483,Reliance Fixed Horizon Fund - XXII - Series 13
49,6492,Reliance Fixed Horizon Fund - XXII - Series 14
49,6496,Reliance Fixed Horizon Fund - XXII - Series 15
49,6531,Reliance Fixed Horizon Fund - XXII - Series 16
49,6540,Reliance Fixed Horizon Fund - XXII - Series 17
49,6291,Reliance Fixed Horizon Fund - XXII - Series 2
49,6536,Reliance Fixed Horizon Fund - XXII - Series 20
49,6541,Reliance Fixed Horizon Fund - XXII - Series 21
49,6547,Reliance Fixed Horizon Fund - XXII - Series 22
49,6548,Reliance Fixed Horizon Fund - XXII - Series 23
49,6557,Reliance Fixed Horizon Fund - XXII - Series 24
49,6568,Reliance Fixed Horizon Fund - XXII - Series 25
49,6571,Reliance Fixed Horizon Fund - XXII - Series 26
49,6586,Reliance Fixed Horizon Fund - XXII - Series 27
49,6603,Reliance Fixed Horizon Fund - XXII - Series 28
49,6604,Reliance Fixed Horizon Fund - XXII - Series 29
49,6314,Reliance Fixed Horizon Fund - XXII - Series 3
49,6607,Reliance Fixed Horizon Fund - XXII - Series 30
49,6624,Reliance Fixed Horizon Fund - XXII - Series 31
49,6632,Reliance Fixed Horizon Fund - XXII - Series 33
49,6699,Reliance Fixed Horizon Fund - XXII - Series 34
49,6719,Reliance Fixed Horizon Fund - XXII - Series 36
49,6720,Reliance Fixed Horizon Fund - XXII - Series 37
49,6789,Reliance Fixed Horizon Fund - XXII - Series 39
49,6320,Reliance Fixed Horizon Fund - XXII - Series 4
49,6385,Reliance Fixed Horizon Fund - XXII - Series 5
49,6347,Reliance Fixed Horizon Fund - XXII - Series 6
49,6348,Reliance Fixed Horizon Fund - XXII - Series 7
49,6377,Reliance Fixed Horizon Fund - XXII - Series 8
49,6393,Reliance Fixed Horizon Fund - XXII - Series 9
49,6819,Reliance Fixed Horizon Fund - XXIII - Series 1
49,7090,Reliance Fixed Horizon Fund - XXIII - Series 11
49,7120,Reliance Fixed Horizon Fund - XXIII - Series 12
49,6837,Reliance Fixed Horizon Fund - XXIII - Series 2
49,6904,Reliance Fixed Horizon Fund - XXIII - Series 3
49,6908,Reliance Fixed Horizon Fund - XXIII - Series 4
49,6964,Reliance Fixed Horizon Fund - XXIII - Series 6
49,6970,Reliance Fixed Horizon Fund - XXIII - Series 7
49,6971,Reliance Fixed Horizon Fund - XXIII - Series 8
49,7004,Reliance Fixed Horizon Fund - XXIII - Series 9
49,7154,Reliance Fixed Horizon Fund - XXIV - Series 1
49,7265,Reliance Fixed Horizon Fund - XXIV - Series 10
49,7266,Reliance Fixed Horizon Fund - XXIV - Series 11
49,7276,Reliance Fixed Horizon Fund - XXIV - Series 12
49,7289,Reliance Fixed Horizon Fund - XXIV - Series 13
49,7294,Reliance Fixed Horizon Fund - XXIV - Series 14
49,7320,Reliance Fixed Horizon Fund - XXIV - Series 15
49,7360,Reliance Fixed Horizon Fund - XXIV - Series 16
49,7385,Reliance Fixed Horizon Fund - XXIV - Series 17
49,7406,Reliance Fixed Horizon Fund - XXIV - Series 18
49,7409,Reliance Fixed Horizon Fund - XXIV - Series 19
49,7163,Reliance Fixed Horizon Fund - XXIV - Series 2
49,7415,Reliance Fixed Horizon Fund - XXIV - Series 20
49,7418,Reliance Fixed Horizon Fund - XXIV - Series 21
49,7497,Reliance Fixed Horizon Fund - XXIV - Series 22
49,7529,Reliance Fixed Horizon Fund - XXIV - Series 23
49,7571,Reliance Fixed Horizon Fund - XXIV - Series 24
49,7579,Reliance Fixed Horizon Fund - XXIV - Series 25
49,7187,Reliance Fixed Horizon Fund - XXIV - Series 3
49,7191,Reliance Fixed Horizon Fund - XXIV - Series 4
49,7206,Reliance Fixed Horizon Fund - XXIV - Series 5
49,7219,Reliance Fixed Horizon Fund - XXIV - Series 6
49,7220,Reliance Fixed Horizon Fund - XXIV - Series 7
49,7246,Reliance Fixed Horizon Fund - XXIV - Series 8
49,7251,Reliance Fixed Horizon Fund - XXIV - Series 9
49,7590,Reliance Fixed Horizon Fund - XXV - Series 1
49,7708,Reliance Fixed Horizon Fund - XXV - Series 10
